,X_dist,Y_dist,X_velocity,Y_velocity
0,0.0010048429463680453,0.3478511166071634,0.39624407293751795,0.3689465151297318
1,0.0009345851291072682,0.3480076855497912,0.3887838952222597,0.3651322451555236
2,0.0009345851291072682,0.3483208234350469,0.3813237175070015,0.3689465151297318
3,0.0008643273118465467,0.34879053026293044,0.37386353979174325,0.3651322451555236
4,0.0008643273118465467,0.3494168060334418,0.366403362076485,0.3689465151297318
5,0.0007940694945857696,0.350199650746581,0.35894318436122674,0.3651322451555236
6,0.0007940694945857696,0.35113906440234804,0.3514830066459685,0.3689465151297318
7,0.0007238116773249925,0.35223504700074293,0.34402282893071023,0.3651322451555236
8,0.0007238116773249925,0.35348759854176565,0.336562651215452,0.3689465151297318
9,0.0006535538600642155,0.3548967190254162,0.3291024735001937,0.3651322451555236
10,0.0006535538600642155,0.3564624084516946,0.32164229578493553,0.3689465151297318
11,0.0005832960428034384,0.35818466682060085,0.3141821180696773,0.3651322451555236
12,0.0005832960428034384,0.3600634941321349,0.306721940354419,0.3689465151297318
13,0.0005130382255426058,0.36209889038629683,0.2992617626391608,0.3651322451555236
14,0.0005130382255426058,0.3642908555830866,0.29180158492390257,0.3689465151297318
15,0.00044278040828193976,0.36663938972250415,0.2843414072086443,0.3651322451555236
16,0.00044278040828193976,0.36914449280454964,0.2768812294933861,0.3689465151297318
17,0.0003725225910211627,0.3718061648292229,0.26942105177812786,0.3651322451555236
18,0.0003725225910211627,0.37462440579652406,0.2619608740628696,0.3689465151297318
19,0.0003022647737602746,0.377599215706453,0.2545006963476114,0.3651322451555236
20,0.0003022647737602746,0.38073059455900976,0.24704051863235318,0.3689465151297318
21,0.00023200695649955305,0.38401854235419447,0.2395803409170949,0.3651322451555236
22,0.00023200695649955305,0.3874630590920069,0.23212016320183668,0.3689465151297318
23,0.000161749139238887,0.3910641447724473,0.22465998548657842,0.3651322451555236
24,0.000161749139238887,0.39482179939551537,0.21719980777132014,0.3689465151297318
25,9.149132197822096e-05,0.3987360229612114,0.2097396300560619,0.3651322451555236
26,9.149132197822096e-05,0.4028068154695353,0.20227945234080363,0.3689465151297318
27,2.1233504717443896e-05,0.4070341769204869,0.1948283637029392,0.36446666464358696
28,3.3493317026511704e-05,0.4114179165589274,0.18740453122361522,0.3669505845012509
29,0.0,0.41595746235184566,0.1800260887765479,0.361142815632583
30,7.34842085886589e-05,0.42065186168529184,0.1727111149346908,0.3623028667057441
31,0.00012560059139071766,0.4254997825249925,0.1654776109442786,0.3628054315291976
32,0.00016845986660296575,0.43049951503922684,0.15834347879308155,0.3626545449055406
33,0.00021409843245367988,0.435648973681995,0.1513264993995908,0.36185503776730205
34,0.00027446370270589604,0.440945699733934,0.14444431094970828,0.36041253129119566
35,0.0003613995505735157,0.4463868642978886,0.13771438740733405,0.35833343004958174
36,0.00048663187878655867,0.45196927174548657,0.131154017225033,0.35562491420748255
37,0.0006617543333851672,0.4576893636105202,0.12478028228071847,0.35229493077465707
38,0.000898214178647827,0.46354322292438804,0.11861003706601525,0.348352183923394
39,0.001207298350361985,0.46952657898831934,0.11265988815165784,0.34380612438381825
40,0.0016001197044330229,0.4756348125765612,0.10694617395494194,0.3386669379296323
41,0.00208760347758008,0.48186296156419445,0.10148494483387988,0.3329455329683201
42,0.0026804739766183028,0.48820572697271897,0.09629194353231135,0.3266535272509322
43,0.0033892415125432174,0.49465747942604105,0.09138258599979576,0.3198032337176466
44,0.00422418959533527,0.5012122660090028,0.0867719426096516,0.3124076454963469
45,0.005195362405087334,0.5078638175200911,0.0824747197980284,0.30448042007249826
46,0.00631255255471852,0.5146055561094944,0.07850524214637938,0.29603586264960435
47,0.007585289159183106,0.5214306032932005,0.07487743492916582,0.287088908720521
48,0.009022826225712932,0.5283317883333671,0.0716048071480545,0.2776551058708585
49,0.010634131379233969,0.5353016569747642,0.06870043507328111,0.26775059483664354
50,0.01242787493669728,0.5423324805266343,0.06617694631222809,0.2573920898393187
51,0.01441241934363352,0.5494162652789116,0.06404650442463106,0.24659685822203814
52,0.016595808985800542,0.5565447622413269,0.06232079410315433,0.23538269941206988
53,0.01898576038833899,0.563709477193531,0.061011006937393086,0.22376792323493552
54,0.021589652814375193,0.5709016810339949,0.060127827778645226,0.21177132760670803
55,0.024414519274525093,0.5781124204150735,0.0596814217220662,0.19941217563164687
56,0.02746703795825506,0.5853325286512825,0.0596814217220662,0.18671017213307253
57,0.030753524097535845,0.5925526368874916,0.060136916856039,0.1736854396460747
58,0.0342799222727056,0.5997631855134314,0.061056441250721016,0.1603584939013029
59,0.038051799169914635,0.6069544358106058,0.0624479636846732,0.14675021882970885
60,0.042074336798975376,0.6141164818174212,0.06431887787955093,0.1328818411186935
61,0.04635232617988194,0.6212392623980737,0.06667599349199416,0.11877490435065827
62,0.05089016150569031,0.6283125735004945,0.06952552781710819,0.10445124275546819
63,0.0556918347888708,0.635326080588414,0.07287309821364901,0.08993295460880651
64,0.06076093099765584,0.6422693312324037,0.07672371526013594,0.07524237530882943
65,0.06610062368830838,0.6491317678445505,0.08108177665023347,0.06040205016392408
66,0.07171367113863242,0.6559027405412521,0.08595106183483953,0.04543470692472268
67,0.07760241298743653,0.6625715201184592,0.0913347274174065,0.0303632280938404
68,0.08376876738404437,0.6691273111235574,0.0972353033081057,0.01521062304706955
69,0.09021422865132461,0.6755592650079644,0.10365468964152208,0.0
70,0.09693986546508976,0.6818564933444149,0.11111486735678033,0.0038142699742081954
71,0.10359524446159407,0.6879971527382374,0.11857504507203859,0.007628539948416335
72,0.11018036564083744,0.6939812431894321,0.12603522278729679,0.01144280992262453
73,0.11669522900282009,0.6998087646979986,0.13349540050255504,0.01525707989683267
74,0.12313983454754202,0.7054797172639379,0.1409555782178133,0.019071349871040866
75,0.1295141822750029,0.7109941008872489,0.14841575593307155,0.02288561984524906
76,0.13581827218520304,0.7163519155679323,0.15587593364832977,0.0266998898194572
77,0.1420521042781424,0.7215531613059878,0.16333611136358803,0.030514159793665396
78,0.14821567855382084,0.7265978381014154,0.17079628907884628,0.03432842976787359
79,0.1543089950122385,0.7314859459542153,0.17825646679410453,0.03814269974208179
80,0.16033205365339526,0.7362174848643872,0.18571664450936276,0.04195696971628998
81,0.1662848544772912,0.7407924548319312,0.19317682222462104,0.04577123969049818
82,0.17216739748392634,0.7452108558568475,0.20063699993987927,0.04958550966470632
83,0.17797968267330067,0.7494726879391361,0.20809717765513752,0.05339977963891451
84,0.1837217100454141,0.7535779510787964,0.21555735537039578,0.05721404961312271
85,0.1893934796002667,0.7575266452758294,0.22301753308565397,0.061028319587330904
86,0.19499499133785858,0.7613187705302342,0.23047771080091223,0.0648425895615391
87,0.20052624525818952,0.7649543268420114,0.23793788851617048,0.0686568595357473
88,0.20598724136125968,0.7684333142111606,0.24539806623142874,0.07247112950995549
89,0.211377979647069,0.7717557326376819,0.252858243946687,0.07628539948416369
90,0.21669846011561741,0.7749215821215754,0.26031842166194524,0.08009966945837188
91,0.22194868276690505,0.7779308626628412,0.2677785993772035,0.08391393943258008
92,0.22712864760093193,0.7807835742614789,0.2752387770924618,0.08772820940678833
93,0.23223835461769793,0.7834797169174891,0.28269895480772,0.09154247938099652
94,0.23727780381720304,0.7860192906308714,0.2901591325229783,0.09535674935520466
95,0.24224699519944748,0.7884022954016257,0.2976193102382365,0.09917101932941286
96,0.24714592876443098,0.7906287312297521,0.30507948795349477,0.102985289303621
97,0.2519746045121536,0.7926985981152506,0.312539665668753,0.10679955927782919
98,0.25673302244261553,0.7946118960581215,0.3199998433840113,0.11061382925203739
99,0.2614211825558165,0.7963686250583645,0.3274600210992695,0.11442809922624558
100,0.26603908485175665,0.7979687851159798,0.3349201988145277,0.11824236920045378
101,0.27058672933043604,0.799412376230967,0.342380376529786,0.12205663917466197
102,0.27506411599185454,0.8006993984033264,0.34984055424504423,0.12587090914887017
103,0.27947124483601227,0.8018298516330582,0.3573007319603025,0.12968517912307836
104,0.2838081158629091,0.802803735920162,0.36476090967556074,0.13349944909728653
105,0.28807472907254517,0.8036210512646378,0.37222108739081894,0.13731371907149473
106,0.2922710844649204,0.804281797666486,0.3796812651060772,0.14112798904570292
107,0.2963971820400348,0.8047859751257062,0.38714144282133545,0.14494225901991106
108,0.3004530217978883,0.8051335836422985,0.3946016205365937,0.14875652899411926
109,0.3044386037384811,0.8053246232162632,0.40206179825185195,0.15257079896832745
110,0.3083539278618129,0.8053590938475997,0.40952197596711015,0.15638506894253568
111,0.312198994167884,0.8052369955363089,0.4169821536823684,0.16019933891674387
112,0.3159738026566942,0.80495832828239,0.42444233139762666,0.16401360889095207
113,0.31967835332824357,0.8045230920858434,0.4319025091128849,0.16782787886516026
114,0.32331264618253214,0.8039312869466685,0.43936268682814317,0.17164214883936843
115,0.32687668121955993,0.803182912864866,0.44682286454340137,0.17545641881357663
116,0.3303704584393268,0.8022779698404358,0.4542830422586596,0.1792706887877848
117,0.33379397784183285,0.8012164578733776,0.4617432199739179,0.183084958761993
118,0.3371472394270781,0.7999983769636917,0.4692033976891761,0.18689922873620118
119,0.34043024319506254,0.7986237271113776,0.4766635754044344,0.19071349871040938
120,0.34364298914578617,0.7970925083164361,0.4841237531196926,0.1945277686846176
121,0.3467854772792489,0.7954047205788668,0.49158393083495083,0.19834203865882577
122,0.34985770759545076,0.7935603638986695,0.4990441085502091,0.20215630863303397
123,0.3528596800943919,0.7915594382758442,0.5065042862654674,0.20597057860724216
124,0.35579139477607213,0.7894019437103911,0.5139644639807256,0.20978484858145033
125,0.35865285164049154,0.7870878802023101,0.5214246416959838,0.21359911855565852
126,0.3614440506876502,0.7846172477516017,0.5288848194112421,0.21741338852986672
127,0.3641649919175479,0.7819900463582652,0.5363449971265004,0.22122765850407491
128,0.36681567533018483,0.7792062760223006,0.5438051748417586,0.22504192847828308
129,0.36939610092556097,0.7762659367437085,0.5512653525570168,0.22885619845249128
130,0.3719062687036762,0.7731690285224884,0.5587255302722751,0.23267046842669947
131,0.3743461786645307,0.7699155513586405,0.5661857079875333,0.23648473840090767
132,0.3767158308081243,0.7665055052521649,0.5736458857027915,0.24029900837511586
133,0.3790152251344571,0.7629388902030613,0.5811060634180498,0.24411327834932406
134,0.3812443616435291,0.7592157062113296,0.5885662411333081,0.2479275483235322
135,0.38340324033534023,0.7553359532769708,0.5960264188485663,0.2517418182977404
136,0.3854918612098905,0.7512996313999832,0.6034865965638245,0.2555560882719486
137,0.38751022426717996,0.7471067405803685,0.6109467742790828,0.2593703582461568
138,0.3894583295072086,0.7427572808181258,0.618406951994341,0.263184628220365
139,0.3913361769299764,0.738251252113255,0.6258671297095993,0.2669988981945732
140,0.3931437665354834,0.7335886544657567,0.6333273074248575,0.27081316816878137
141,0.39488109832372953,0.7287694878756303,0.6407874851401159,0.27462743814298957
142,0.3965481722947149,0.7237937523428761,0.6482476628553742,0.27844170811719776
143,0.3981449884484394,0.7186614478674942,0.6557078405706324,0.28225597809140596
144,0.399671546784903,0.7133725744494847,0.6631680182858906,0.28607024806561415
145,0.4011278473041059,0.7079271320888467,0.6706281960011489,0.2898845180398223
146,0.40251389000604787,0.7023251207855812,0.6780883737164071,0.2936987880140305
147,0.403829674890729,0.696566540539688,0.6855485514316653,0.2975130579882387
148,0.4050752019581494,0.6906513913511667,0.6930087291469236,0.3013273279624469
149,0.4062504712083089,0.6845796732200178,0.7004689068621819,0.3051415979366551
150,0.4073554826412075,0.6783513861462409,0.7079290845774401,0.30895586791086327
151,0.40839023625684545,0.6719665301298363,0.7153892622926983,0.31277013788507146
152,0.40935473205522244,0.6654251051708037,0.7228494400079566,0.31658440785927966
153,0.4102489700363386,0.6587271112691433,0.7303096177232148,0.32039867783348785
154,0.41107295020019397,0.6518725484248551,0.7377697954384729,0.32421294780769605
155,0.41182667254678845,0.644861416637939,0.7452299731537311,0.32802721778190425
156,0.41251013707612216,0.6376937159083951,0.7526901508689894,0.3318414877561124
157,0.41312334378819504,0.6303694462362233,0.7601503285842475,0.3356557577303206
158,0.4136662926830071,0.6228886076214237,0.7676105062995058,0.3394700277045288
159,0.4141389837605583,0.6152512000639964,0.7750706840147641,0.34328429767873697
160,0.4145414170208487,0.6074572235639413,0.7825308617300222,0.34709856765294517
161,0.4148735924638782,0.5995066781212581,0.7899910394452805,0.35091283762715336
162,0.41513551008964694,0.591399563735947,0.7974512171605386,0.35472710760136156
163,0.4153271698981548,0.5831358804080081,0.8049113948757969,0.35854137757556975
164,0.4154485718894018,0.5747156281374416,0.8123715725910551,0.3623556475497779
165,0.4154997160633881,0.5661388069242471,0.8198317503063133,0.3661699175239861
166,0.4154806024201135,0.5574054167684249,0.8272919280215715,0.3623556475497779
167,0.41553174659409975,0.5485154576699748,0.8347521057368297,0.3661699175239861
168,0.4155126329508251,0.5394689296288969,0.8422122834520879,0.3623556475497779
169,0.41556377712481135,0.530265832645191,0.8496724611673461,0.3661699175239861
170,0.41554466348153674,0.5209061667188575,0.8571326388826044,0.3623556475497779
171,0.41559580765552295,0.5113899318498959,0.8645928165978626,0.3661699175239861
172,0.41557669401224834,0.5017171280383066,0.8720529943131208,0.3623556475497779
173,0.4156278381862346,0.4918877552840893,0.8795131720283791,0.3661699175239861
174,0.41560872454296,0.4819018135872443,0.8869733497436374,0.3623556475497779
175,0.4156598687169462,0.4717593029477714,0.8944335274588956,0.3661699175239861
176,0.4156407550736716,0.46146022336567066,0.9018937051741536,0.3623556475497779
177,0.41569189924765787,0.4510045748409422,0.9093538828894119,0.3661699175239861
178,0.41567278560438325,0.4403923573735858,0.9168140606046702,0.3623556475497779
179,0.41572392977836947,0.42962357096360165,0.9242742383199283,0.3661699175239861
180,0.41570481613509486,0.4186982156109896,0.9317344160351866,0.3623556475497779
181,0.41575596030908113,0.40761629131574967,0.9391945937504447,0.3661699175239861
182,0.41573684666580646,0.3963777980778819,0.946654771465703,0.3623556475497779
183,0.41578799083979273,0.38498273589738635,0.9541149491809613,0.3661699175239861
184,0.4157688771965181,0.37343110477426306,0.9615751268962194,0.3623556475497779
185,0.41582002137050433,0.36172290470851165,0.9690353046114777,0.3661699175239861
186,0.4158009077272297,0.34985813570013263,0.976495482326736,0.3623556475497779
187,0.415852051901216,0.3378367977491257,0.9839556600419941,0.3661699175239861
188,0.4158329382579414,0.3256588908554909,0.9914158377572524,0.3623556475497779
189,0.4158840824319276,0.3133244150192283,0.9988760154725107,0.3661699175239861
190,0.415864968788653,0.30083337024033785,0.9988760154725107,0.3661699175239861
191,0.41584585514537836,0.28834232546144745,0.9988760154725107,0.3661699175239861
192,0.41582674150210375,0.275851280682557,0.9988760154725107,0.3661699175239861
193,0.41580762785882913,0.2633602359036665,0.9988760154725107,0.3661699175239861
194,0.4157885142155545,0.25086919112477607,0.9988760154725107,0.3661699175239861
195,0.4157694005722799,0.2383781463458856,0.9988760154725107,0.3661699175239861
196,0.4157502869290053,0.2258871015669952,0.9988760154725107,0.3661699175239861
197,0.41573117328573067,0.21339605678810475,0.9988760154725107,0.3661699175239861
198,0.41571205964245606,0.20090501200921423,0.9988760154725107,0.3661699175239861
199,0.4156929459991814,0.18841396723032383,0.9988760154725107,0.3661699175239861
200,0.41567383235590677,0.17592292245143332,0.9988760154725107,0.3661699175239861
201,0.41565471871263215,0.1634318776725429,0.9988760154725107,0.3661699175239861
202,0.41563560506935754,0.15094083289365245,0.9988760154725107,0.3661699175239861
203,0.4156164914260829,0.138449788114762,0.9988760154725107,0.3661699175239861
204,0.4155973777828083,0.12595874333587154,0.9988760154725107,0.3661699175239861
205,0.4155782641395337,0.11346769855698112,0.9988760154725107,0.3661699175239861
206,0.4155591504962591,0.10097665377809074,0.9988760154725107,0.3661699175239861
207,0.41554003685298446,0.0884856089992004,0.9988760154725107,0.3661699175239861
208,0.41552092320970985,0.07599456422031002,0.9988760154725107,0.3661699175239861
209,0.41550180956643523,0.06350351944141965,0.9988760154725107,0.3661699175239861
210,0.4154826959231606,0.051012474662529325,0.9988760154725107,0.3661699175239861
211,0.415463582279886,0.03852142988363892,0.9988760154725107,0.3661699175239861
212,0.41544446863661133,0.026030385104748574,0.9988760154725107,0.3661699175239861
213,0.4154253549933367,0.013539340325858226,0.9988760154725107,0.3661699175239861
214,0.4154062413500621,0.001048295546967823,0.9988760154725107,0.3661699175239861
215,0.30778716705340203,0.3478511166071634,0.4037042506527762,0.3651322451555236
216,0.30778716705340203,0.3478511166071634,0.39624407293751795,0.3689465151297318
217,0.30771690923614126,0.3480076855497912,0.3887838952222597,0.3651322451555236
218,0.30771690923614126,0.3483208234350469,0.3813237175070015,0.3689465151297318
219,0.3076466514188805,0.34879053026293044,0.37386353979174325,0.3651322451555236
220,0.3076466514188805,0.3494168060334418,0.366403362076485,0.3689465151297318
221,0.3075763936016197,0.350199650746581,0.35894318436122674,0.3651322451555236
222,0.3075763936016197,0.35113906440234804,0.3514830066459685,0.3689465151297318
223,0.3075061357843589,0.35223504700074293,0.34402282893071023,0.3651322451555236
224,0.3075061357843589,0.35348759854176565,0.336562651215452,0.3689465151297318
225,0.30743587796709826,0.3548967190254162,0.3291024735001937,0.3651322451555236
226,0.30743587796709826,0.3564624084516946,0.32164229578493553,0.3689465151297318
227,0.3073656201498374,0.35818466682060085,0.3141821180696773,0.3651322451555236
228,0.3073656201498374,0.3600634941321349,0.306721940354419,0.3689465151297318
229,0.30729536233257665,0.36209889038629683,0.2992617626391608,0.3651322451555236
230,0.30729536233257665,0.3642908555830866,0.29180158492390257,0.3689465151297318
231,0.3072251045153159,0.36663938972250415,0.2843504962860381,0.36446666464358696
232,0.30723736432762505,0.3691443020494106,0.27692666380671416,0.3669505845012509
233,0.30720387101059865,0.3718050205307948,0.26954822135964684,0.361142815632583
234,0.3072773552191872,0.374620592552707,0.26223324751778976,0.3623028667057441
235,0.3073294716019893,0.3775896860808735,0.25499974352737753,0.3628054315291976
236,0.3073723308772015,0.38071059128357365,0.24786561137618046,0.3626545449055406
237,0.30741796944305233,0.3839812226148079,0.24084863198268974,0.36185503776730205
238,0.30747833471330444,0.3873991213552128,0.2339664435328072,0.36041253129119566
239,0.3075652705611721,0.3909614586076333,0.22723651999043296,0.35833343004958174
240,0.30769050288938515,0.3946650387436973,0.2206761498081319,0.35562491420748255
241,0.3078656253439838,0.3985063032971968,0.21430241486381743,0.35229493077465707
242,0.3081020851892464,0.40248133529953073,0.20813216964911418,0.348352183923394
243,0.3084111693609605,0.4065858640519277,0.20218202073475677,0.34380612438381825
244,0.3088039907150316,0.41081527032863546,0.19646830653804087,0.3386669379296323
245,0.3092914744881786,0.4151645920047348,0.19100707741697875,0.3329455329683201
246,0.30988434498721684,0.41962853010172513,0.1858140761154103,0.3266535272509322
247,0.31059311252314176,0.4242014552435132,0.18090471858289467,0.3198032337176466
248,0.3114280606059338,0.4288774145149407,0.17629407519275056,0.3124076454963469
249,0.3123992334156859,0.4336501387144949,0.17199685238112739,0.30448042007249826
250,0.31351642356531706,0.43851304999236446,0.16802737472947843,0.29603586264960435
251,0.31478916016978165,0.44345926986453615,0.1643995675122648,0.287088908720521
252,0.31622669723631147,0.44848162759316873,0.16112693973115366,0.2776551058708585
253,0.3178380023898325,0.4535726689230319,0.15822256765638018,0.26775059483664354
254,0.31963174594729593,0.4587246651633679,0.15569907889532728,0.2573920898393187
255,0.32161629035423206,0.46392962260411114,0.15356863700773027,0.24659685822203814
256,0.3237996799963991,0.46917929225499216,0.15184292668625354,0.23538269941206988
257,0.3261896313989376,0.4744651798956622,0.1505331395204923,0.22376792323493552
258,0.32879352382497373,0.47977855642459183,0.1496499603617445,0.21177132760670803
259,0.3316183902851237,0.4851104684941366,0.14920355430516552,0.19941217563164687
260,0.33467090896885365,0.4904517494188115,0.14920355430516552,0.18671017213307253
261,0.3379573951081344,0.4957930303434865,0.14965904943913833,0.1736854396460747
262,0.34148379328330414,0.5011247516578923,0.15057857383382034,0.1603584939013029
263,0.34525567018051323,0.5064371746435326,0.15197009626777264,0.14675021882970885
264,0.34927820780957386,0.5117203933388139,0.15384101046265042,0.1328818411186935
265,0.35355619719048054,0.5169643466079324,0.15619812607509348,0.11877490435065827
266,0.3580940325162889,0.522158830398819,0.15904766040020762,0.10445124275546819
267,0.36289570579946945,0.5272935101752045,0.16650783811546585,0.10826551272967638
268,0.3676271212653892,0.5322716210089621,0.17396801583072408,0.11207978270388452
269,0.372288278914048,0.5370931629000916,0.1814281935459824,0.11589405267809277
270,0.3768791787454461,0.5417581358485936,0.1888883712612406,0.11970832265230102
271,0.38139982075958334,0.5462665398544676,0.19634854897649887,0.12352259262650916
272,0.3858502049564596,0.5506183749177138,0.20380872669175712,0.12733686260071736
273,0.39023033133607515,0.5548136410383322,0.21126890440701537,0.13115113257492556
274,0.3945401998984299,0.5588523382163227,0.21872908212227363,0.13496540254913372
275,0.39877981064352375,0.5627344664516853,0.22618925983753185,0.13877967252334192
276,0.4029491635713568,0.5664600257444199,0.2336494375527901,0.1425939424975501
277,0.40704825868192906,0.570029016094527,0.24110961526804836,0.1464082124717583
278,0.41107709597524034,0.5734414375020063,0.24856979298330661,0.1502224824459665
279,0.4150356754512909,0.5766972899668575,0.25602997069856487,0.15403675242017467
280,0.41892399711008066,0.5797965734890809,0.2634901484138231,0.15785102239438287
281,0.4227420609516095,0.5827392880686767,0.2709503261290814,0.16166529236859106
282,0.4264898669758775,0.5855254337056445,0.27841050384433963,0.16547956234279926
